"numero_dpe","tr001_modele_dpe_id","nom_methode_dpe","version_methode_dpe","nom_methode_etude_thermique","version_methode_etude_thermique","date_visite_diagnostiqueur","date_etablissement_dpe","date_arrete_tarifs_energies","consommation_energie","classe_consommation_energie","estimation_ges","classe_estimation_ges","annee_construction","surface_habitable","numero_rue","type_voie","nom_rue","batiment","escalier","etage","porte","numero_lot","arrondissement","code_postal","commune","code_insee_commune","code_insee_commune_corrige","en_surface","en_souterrain","shon","surface_utile","surface_thermique_parties_communes","surface_baies_orientees_est_ouest","surface_baies_orientees_nord","surface_baies_orientees_sud","surface_parois_verticales_opaques_deperditives","surface_planchers_bas_deperditifs","surface_planchers_hauts_deperditifs","tr004_type_energie_id","tr006_type_usage_id","consommation_energie_finale","consommation_energie_primaire"
"1478P2000002C",15,"FACTURE","VERSION_2012","NULL","NULL","10/12/2013","15/01/2014","15/08/2011",377.09,"E",73.14,"E",1980,"1091","NULL","NULL","Maternelle Marie Laurencin  23 rue Charles Constantin","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1091","0","0","0","0","0","0","0","3","11",329653.8,329653.8
"1478P2000003D",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",266.45,"D",39.36,"D",1970,"1371","NULL","NULL","GS Primaire Pergaud  1 bis rue P.L.Guyard","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1371","0","0","0","0","0","0","0","3","9",0,0
"1478P2000003D",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",266.45,"D",39.36,"D",1970,"1371","NULL","NULL","GS Primaire Pergaud  1 bis rue P.L.Guyard","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1371","0","0","0","0","0","0","0","2","9",0,0
"1478P2000003D",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",266.45,"D",39.36,"D",1970,"1371","NULL","NULL","GS Primaire Pergaud  1 bis rue P.L.Guyard","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1371","0","0","0","0","0","0","0","2","11",60627.5,156418.95
"1478P2000003D",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",266.45,"D",39.36,"D",1970,"1371","NULL","NULL","GS Primaire Pergaud  1 bis rue P.L.Guyard","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1371","0","0","0","0","0","0","0","3","11",208888,208888
"1478P2000004E",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",352.96,"E",47.4,"D",2010,"1300","NULL","NULL","Maison de l'Enfance  Avenue Roger Salengro","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1300","0","0","0","0","0","0","0","3","9",0,0
"1478P2000004E",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",352.96,"E",47.4,"D",2010,"1300","NULL","NULL","Maison de l'Enfance  Avenue Roger Salengro","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1300","0","0","0","0","0","0","0","2","9",0,0
"1478P2000004E",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",352.96,"E",47.4,"D",2010,"1300","NULL","NULL","Maison de l'Enfance  Avenue Roger Salengro","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1300","0","0","0","0","0","0","0","2","11",88012.33,227071.82
"1478P2000004E",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",352.96,"E",47.4,"D",2010,"1300","NULL","NULL","Maison de l'Enfance  Avenue Roger Salengro","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1300","0","0","0","0","0","0","0","3","11",231787.67,231787.67
"1478P2000005F",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",116.99,"C",13.77,"B",1930,"2674","NULL","NULL","GS Ferdinand Buisson  6 rue Henri Dunant","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","2674","0","0","0","0","0","0","0","3","9",0,0
"1478P2000005F",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",116.99,"C",13.77,"B",1930,"2674","NULL","NULL","GS Ferdinand Buisson  6 rue Henri Dunant","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","2674","0","0","0","0","0","0","0","2","9",0,0
"1478P2000005F",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",116.99,"C",13.77,"B",1930,"2674","NULL","NULL","GS Ferdinand Buisson  6 rue Henri Dunant","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","2674","0","0","0","0","0","0","0","2","11",69957,180489.06
"1478P2000005F",15,"FACTURE","VERSION_2012","NULL","NULL","18/12/2013","15/01/2014","15/08/2011",116.99,"C",13.77,"B",1930,"2674","NULL","NULL","GS Ferdinand Buisson  6 rue Henri Dunant","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","2674","0","0","0","0","0","0","0","3","11",132349.9,132349.9
"1478P2000006G",15,"FACTURE","VERSION_2012","NULL","NULL","19/12/2013","15/01/2014","15/08/2011",405.81,"E",13.21,"B",1970,"1110","NULL","NULL","Maternelle Victor Hugo  2 place Sainte Honorine","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1110","0","0","0","0","0","0","0","2","9",0,0
"1478P2000006G",15,"FACTURE","VERSION_2012","NULL","NULL","19/12/2013","15/01/2014","15/08/2011",405.81,"E",13.21,"B",1970,"1110","NULL","NULL","Maternelle Victor Hugo  2 place Sainte Honorine","NULL","NULL","NULL","NULL",,"N/A","78360","MONTESSON","78418","78418","0","0","0","1110","0","0","0","0","0","0","0","2","11",174596.67,450459.4
"1478P2000007H",15,"FACTURE - DPE","V2012","NULL","NULL","13/01/2014","13/01/2014","15/08/2011",698.66,"F",163.49,"G",1974,"NULL",,,"61 AVENUE DU MARCHELAL FOCH",,,,,,"0","78400","CHATOU","78146","78146","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",73359.7,698.66
"1450P2000004U",15,"FACTURE - DPE","V2012","NULL","NULL","15/01/2014","15/01/2014","15/08/2011",155.73,"C",5.07,"A",2006,"NULL",,,"ZONE DE LA TASSINERIE",,,,,,"0","50700","VALOGNES","50615","50615","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",2233.3,155.73
"1450P2000004U",15,"FACTURE - DPE","V2012","NULL","NULL","15/01/2014","15/01/2014","15/08/2011",155.73,"C",5.07,"A",2006,"NULL",,,"ZONE DE LA TASSINERIE",,,,,,"0","50700","VALOGNES","50615","50615","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","9",0,0
"1494P2000002A",15,"FACTURE - DPE","V2012","NULL","NULL","28/03/2012","09/01/2014","15/08/2011",286.18,"D",43.59,"D",1948,"5943","46","rue","Henri Janin",,,,,,"0","94190","VILLENEUVE-SAINT-GEORGES","94078","94078","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",267330,116.05
"1494P2000002A",15,"FACTURE - DPE","V2012","NULL","NULL","28/03/2012","09/01/2014","15/08/2011",286.18,"D",43.59,"D",1948,"5943","46","rue","Henri Janin",,,,,,"0","94190","VILLENEUVE-SAINT-GEORGES","94078","94078","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",1011049,170.12
"1402P2000001O",15,"FACTURE - DPE","V2012","NULL","NULL","13/01/2014","13/01/2014","15/08/2011",399.76,"E",33.16,"D",1982,"NULL","83",,"Boulevard Jean Bouin",,,,,,"0","2100","SAINT-QUENTIN","2691","2691","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",37874.9,299.78
"1402P2000001O",15,"FACTURE - DPE","V2012","NULL","NULL","13/01/2014","13/01/2014","15/08/2011",399.76,"E",33.16,"D",1982,"NULL","83",,"Boulevard Jean Bouin",,,,,,"0","2100","SAINT-QUENTIN","2691","2691","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",32589.8,99.98
"1402P2000001O",15,"FACTURE - DPE","V2012","NULL","NULL","13/01/2014","13/01/2014","15/08/2011",399.76,"E",33.16,"D",1982,"NULL","83",,"Boulevard Jean Bouin",,,,,,"0","2100","SAINT-QUENTIN","2691","2691","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","9",0,0
"1495P2000001A",15,"FACTURE","VERSION_2012","NULL","NULL","16/01/2014","16/01/2014","15/08/2011",562.99,"F",18.33,"C",1980,"1610","NULL","NULL","Magasin GO SPORT  154 avenue de la Plaine de France","NULL","NULL","NULL","NULL",,"N/A","95500","GONESSE","95088","95088","0","0","0","1463,64","0","0","0","0","0","0","0","2","9",0,0
"1495P2000001A",15,"FACTURE","VERSION_2012","NULL","NULL","16/01/2014","16/01/2014","15/08/2011",562.99,"F",18.33,"C",1980,"1610","NULL","NULL","Magasin GO SPORT  154 avenue de la Plaine de France","NULL","NULL","NULL","NULL",,"N/A","95500","GONESSE","95088","95088","0","0","0","1463,64","0","0","0","0","0","0","0","2","11",351325.5,906419.79
"1426P2000001U",15,"FACTURE - DPE","V2012","NULL","NULL","25/11/2013","20/01/2014","15/08/2011",213.36,"D",6.95,"B",1982,"435","20","avenue","Jean Moulin",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",35973.7,213.36
"1426P2000001U",15,"FACTURE - DPE","V2012","NULL","NULL","25/11/2013","20/01/2014","15/08/2011",213.36,"D",6.95,"B",1982,"435","20","avenue","Jean Moulin",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","9",0,0
"1426P2000002V",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","21/01/2014","15/08/2011",269.72,"D",42.53,"D",1977,"1238","13","rue","Bourg Ouest",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",49039.3,102.2
"1426P2000002V",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","21/01/2014","15/08/2011",269.72,"D",42.53,"D",1977,"1238","13","rue","Bourg Ouest",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",207397.1,167.53
"1431P2000001Q",15,"FACTURE","VERSION_2012","NULL","NULL","21/01/2014","22/01/2014","15/08/2011",379.24,"E",12.34,"B",1980,"55,25","NULL","NULL","280, avenue de Muret rdc","NULL","NULL","NULL","NULL",,"N/A","31000","TOULOUSE","31555","31555","0","0","0","50,23","0","0","0","0","0","0","0","2","9",0,0
"1431P2000001Q",15,"FACTURE","VERSION_2012","NULL","NULL","21/01/2014","22/01/2014","15/08/2011",379.24,"E",12.34,"B",1980,"55,25","NULL","NULL","280, avenue de Muret rdc","NULL","NULL","NULL","NULL",,"N/A","31000","TOULOUSE","31555","31555","0","0","0","50,23","0","0","0","0","0","0","0","2","11",8121.33,20953.04
"1426P2000004X",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","21/01/2014","15/08/2011",316.06,"D",56.4,"D",1977,"1238",,"rue","Jean Moulin",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",41811.3,87.14
"1426P2000004X",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","21/01/2014","15/08/2011",316.06,"D",56.4,"D",1977,"1238",,"rue","Jean Moulin",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",283403.6,228.92
"1426P2000005Y",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","22/01/2014","15/08/2011",187.32,"C",27.17,"C",2000,"773",,"chemin","Valentin",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",24780.3,82.71
"1426P2000005Y",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","22/01/2014","15/08/2011",187.32,"C",27.17,"C",2000,"773",,"chemin","Valentin",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",80862.4,104.61
"1457P2000001Y",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",1974,"671,96","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",33331.3,127.98
"1457P2000001Y",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",1974,"671,96","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","1",110867.3,164.99
"1457P2000002@",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",1974,"1881,31","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",93318.7,127.98
"1457P2000002@",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",1974,"1881,31","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","1",310398.7,164.99
"1457P2000003A",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",2000,"810,54","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",40205.7,127.98
"1457P2000003A",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",2000,"810,54","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","1",133731.7,164.99
"1457P2000004B",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",2006,"417,65","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",20717,127.98
"1457P2000004B",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",292.97,"D",53.66,"D",2006,"417,65","23","rue","Schellentahl",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","1",68908.3,164.99
"1492P2000001X",15,"FACTURE - DPE","V2012","NULL","NULL","23/01/2014","23/01/2014","15/08/2011",249.25,"D",74.78,"E",1974,"80",,,"76 ROUTE DU PAVE BLANC",,,,,,"0","92140","CLAMART","92023","92023","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","1",19940,249.25
"1457P2000005C",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1063,89","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",19733.7,47.86
"1457P2000005C",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1063,89","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",122001.1,114.67
"1457P2000006D",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1626,5","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",30169.3,47.86
"1457P2000006D",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1626,5","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",186518.1,114.67
"1457P2000007E",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1556,3","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",28867,47.86
"1457P2000007E",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1556,3","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",178468,114.67
"1457P2000008F",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1148,07","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",21295,47.86
"1457P2000008F",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"1148,07","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",131654.5,114.67
"1457P2000009G",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"2233,64","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",41430.7,47.86
"1457P2000009G",15,"FACTURE - DPE","V2012","NULL","NULL","21/01/2014","21/01/2014","15/08/2011",162.53,"C",28.39,"C",1977,"2233,64","44","rue","du schellenthal",,,,,,"0","57230","BITCHE","57089","57089","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",256141.5,114.67
"1426P2000006@",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","23/01/2014","15/08/2011",356.54,"E",11.61,"B",1977,"2332",,"Espace","François Miterrand",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",322269,356.54
"1426P2000007A",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","21/01/2014","15/08/2011",222.85,"D",43.2,"D",1977,"1238","13","rue","Bourg Ouest",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",21309.3,44.41
"1426P2000007A",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","21/01/2014","15/08/2011",222.85,"D",43.2,"D",1977,"1238","13","rue","Bourg Ouest",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",220910.6,178.44
"1426P2000008B",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","24/01/2014","15/08/2011",184.37,"C",28.04,"C",1948,"1647",,"quai","Thannaron",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",47857.7,74.97
"1426P2000008B",15,"FACTURE - DPE","V2012","NULL","NULL","26/11/2013","24/01/2014","15/08/2011",184.37,"C",28.04,"C",1948,"1647",,"quai","Thannaron",,,,,,"0","26500","BOURG-LES-VALENCE","26058","26058","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",180192,109.41
"1428P2000001W",15,"FACTURE - DPE","V2012","NULL","NULL","24/01/2014","24/01/2014","15/08/2011",429,"E",100.39,"E",1974,"420",,"0","133 RUE DE LA REPUBLQUE",,,,,,"0","28110","LUCE","28218","28218","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",180180,429
"1428P2000002X",15,"FACTURE - DPE","V2012","NULL","NULL","25/01/2014","25/01/2014","15/08/2011",938.19,"G",30.55,"C",1948,"50",,,"8 RUE ROGER GOMMIER",,,,,,"0","28150","VOVES","28422","28422","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",18182,938.19
"1431P2000002R",15,"FACTURE - DPE","V2012","NULL","NULL","13/01/2014","13/01/2014","15/08/2011",162.74,"C",5.3,"A",1974,"2549","19",,"Rue du 19 mars 1962",,,,,,"0","31470","FONSORBES","31187","31187","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",160783,162.74
"1457P2000010Y",15,"FACTURE - DPE","V2012","NULL","NULL","28/01/2014","28/01/2014","15/08/2011",220.54,"D",35.47,"D",1974,"524,28","11","avenue","Saint Exupéry",,,,,,"0","57290","FAMECK","57206","57206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",16278,80.1
"1457P2000010Y",15,"FACTURE - DPE","V2012","NULL","NULL","28/01/2014","28/01/2014","15/08/2011",220.54,"D",35.47,"D",1974,"524,28","11","avenue","Saint Exupéry",,,,,,"0","57290","FAMECK","57206","57206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",73626.1,140.43
"1457P2000011@",15,"FACTURE - DPE","V2012","NULL","NULL","28/01/2014","28/01/2014","15/08/2011",220.54,"D",35.47,"D",2006,"342,9","11","avenue","Saint Exupéry",,,,,,"0","57290","FAMECK","57206","57206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",10646.3,80.1
"1457P2000011@",15,"FACTURE - DPE","V2012","NULL","NULL","28/01/2014","28/01/2014","15/08/2011",220.54,"D",35.47,"D",2006,"342,9","11","avenue","Saint Exupéry",,,,,,"0","57290","FAMECK","57206","57206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",48154.3,140.43
"1457P2000012A",15,"FACTURE - DPE","V2012","NULL","NULL","28/01/2014","28/01/2014","15/08/2011",220.54,"D",35.47,"D",1974,"2458,14","11","avenue","Saint Exupéry",,,,,,"0","57290","FAMECK","57206","57206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",76321.3,80.1
"1457P2000012A",15,"FACTURE - DPE","V2012","NULL","NULL","28/01/2014","28/01/2014","15/08/2011",220.54,"D",35.47,"D",1974,"2458,14","11","avenue","Saint Exupéry",,,,,,"0","57290","FAMECK","57206","57206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",345203,140.43
"1415P2000001S",15,"FACTURE - DPE","V2012","NULL","NULL","20/01/2014","27/01/2014","15/08/2011",250.76,"D",30.43,"C",1974,"3170","26","rue","du 139 éme RI",,,,,,"0","15000","AURILLAC","15014","15014","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",172290,140.22
"1415P2000001S",15,"FACTURE - DPE","V2012","NULL","NULL","20/01/2014","27/01/2014","15/08/2011",250.76,"D",30.43,"C",1974,"3170","26","rue","du 139 éme RI",,,,,,"0","15000","AURILLAC","15014","15014","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",350394.5,110.53
"1415P2000001S",15,"FACTURE - DPE","V2012","NULL","NULL","20/01/2014","27/01/2014","15/08/2011",250.76,"D",30.43,"C",1974,"3170","26","rue","du 139 éme RI",,,,,,"0","15000","AURILLAC","15014","15014","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","9",0,0
"1421P2000001P",15,"FACTURE - DPE","V2012","NULL","NULL","12/12/2013","30/01/2014","15/08/2011",238.57,"D",7.77,"B",2000,"1698","16","boulevard","Trémouille",,,,,,"0","21000","DIJON","21231","21231","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",157010,238.57
